code,name,fund_type,规模(亿),window,strategy,annualized_return_pct,max_drawdown_pct,sharpe_ratio,win_rate_pct,total_return_pct,vs_lump_sum_pct,score
516920,芯片ETF汇添富,指数型-股票,6.25,0.25y,价值平均法,89.85,14.88,2.876,66.7,37.78,6.37,47.15
008086,华夏中证5G通信主题ETF联接A,指数型-股票,18.97,0.25y,价值平均法,81.23,5.55,3.903,66.7,34.62,-7.19,47.07
515260,电子ETF华宝,指数型-股票,4.45,0.25y,价值平均法,85.38,12.2,3.591,66.7,36.15,1.33,47.06
012920,易方达全球成长精选混合(QDII)人民币A,QDII-混合偏股,37.05,0.25y,价值平均法,81.91,8.84,4.138,66.7,34.87,-4.87,47.05
501205,鹏华创新未来混合(LOF)C,混合型-偏股,17.62,0.25y,价值平均法,97.95,14.43,3.254,33.3,40.7,-0.74,47.03
310358,申万菱信新经济混合A,混合型-灵活,15.91,0.25y,价值平均法,85.04,14.08,3.787,66.7,36.03,-1.24,46.99
018897,易方达消费电子ETF联接C,指数型-股票,3.29,0.25y,价值平均法,84.53,11.67,3.614,66.7,35.84,2.26,46.97
159995,芯片ETF华夏,指数型-股票,229.03,0.25y,价值平均法,89.74,16.22,2.806,66.7,37.75,7.38,46.94
012922,易方达全球成长精选混合(QDII)人民币C,QDII-混合偏股,61.61,0.25y,价值平均法,81.58,8.85,4.124,66.7,34.75,-4.82,46.9
159801,芯片ETF广发,指数型-股票,38.57,0.25y,价值平均法,89.53,16.22,2.804,66.7,37.67,7.37,46.86
012477,富国匠心精选12个月持有混合A,混合型-偏股,4.47,0.25y,价值平均法,78.39,5.5,4.251,66.7,33.56,-7.93,46.79
512480,半导体ETF国联安,指数型-股票,199.06,0.25y,价值平均法,88.68,14.52,2.924,66.7,37.36,5.45,46.78
001070,建信信息产业股票A,股票型,4.29,0.25y,价值平均法,87.18,16.35,3.466,66.7,36.81,-1.64,46.75
010363,信澳匠心臻选两年持有期混合,混合型-偏股,12.12,0.25y,价值平均法,86.31,12.39,3.468,66.7,36.5,-3.94,46.55
159813,半导体ETF鹏华,指数型-股票,57.0,0.25y,价值平均法,88.73,16.13,2.8,66.7,37.38,7.29,46.55
009318,南方成长先锋混合A,混合型-偏股,35.75,0.25y,价值平均法,80.76,10.61,4.192,66.7,34.45,-4.09,46.53
008889,银华中证5G通信主题ETF联接A,指数型-股票,3.93,0.25y,价值平均法,80.09,5.76,3.858,66.7,34.2,-6.74,46.45
008555,华商龙头优势混合,混合型-偏股,9.82,0.25y,价值平均法,82.88,7.7,3.817,66.7,35.23,-9.36,46.44
007639,汇添富竞争优势灵活配置混合,混合型-灵活,25.8,0.25y,价值平均法,89.62,15.99,2.64,66.7,37.7,6.01,46.36
009319,南方成长先锋混合C,混合型-偏股,6.75,0.25y,价值平均法,80.38,10.64,4.173,66.7,34.31,-4.03,46.34
010106,华夏核心科技6个月定开混合A,混合型-偏股,3.91,0.25y,价值平均法,84.06,10.45,3.337,66.7,35.67,0.88,46.13
020662,中加科技创新混合发起式C,混合型-偏股,2.03,0.25y,价值平均法,84.77,8.89,3.279,66.7,35.93,-3.22,46.12
000969,前海开源大安全混合,混合型-灵活,3.25,0.25y,价值平均法,79.37,11.23,4.511,66.7,33.93,-10.84,46.06
000742,国泰新经济灵活配置混合A,混合型-灵活,4.09,0.25y,价值平均法,95.09,11.75,2.896,33.3,39.68,5.07,45.98
007474,华夏创业板成长ETF联接A,指数型-股票,5.16,0.25y,价值平均法,71.16,6.32,3.871,100.0,30.83,-8.71,45.96
519674,银河创新成长混合A,混合型-偏股,97.35,0.25y,价值平均法,88.27,16.42,2.557,66.7,37.21,8.37,45.87
001105,信澳转型创新股票A,股票型,2.06,0.25y,价值平均法,91.35,11.16,3.803,33.3,38.33,-5.98,45.85
007475,华夏创业板成长ETF联接C,指数型-股票,3.11,0.25y,价值平均法,70.92,6.33,3.86,100.0,30.74,-8.67,45.85
009402,交银启明混合A,混合型-偏股,12.54,0.25y,价值平均法,83.68,9.67,3.545,66.7,35.53,-6.98,45.85
014194,汇添富中证芯片产业指数增强发起式C,指数型-股票,5.58,0.25y,价值平均法,94.74,16.02,2.965,33.3,39.55,6.74,45.76
017746,建信电子行业股票A,股票型,2.6,0.25y,价值平均法,88.18,18.01,2.643,66.7,37.18,5.89,45.71
014143,银河创新成长混合C,混合型-偏股,30.06,0.25y,价值平均法,87.88,16.46,2.544,66.7,37.07,8.42,45.7
009993,嘉实前沿创新混合,混合型-偏股,15.57,0.25y,价值平均法,87.92,7.15,3.848,33.3,37.08,-5.11,45.67
020483,中欧中证芯片产业指数发起C,指数型-股票,3.85,0.25y,价值平均法,85.54,14.23,2.909,66.7,36.21,5.71,45.66
010335,华宝竞争优势混合A,混合型-偏股,2.51,0.25y,价值平均法,85.98,13.45,2.879,66.7,36.37,3.91,45.63
014777,富国中证芯片产业ETF发起式联接C,指数型-股票,2.89,0.25y,价值平均法,85.85,14.57,2.85,66.7,36.33,6.04,45.63
010109,富国价值增长混合A,混合型-偏股,7.6,0.25y,价值平均法,80.39,6.68,3.692,66.7,34.31,-8.47,45.6
017747,建信电子行业股票C,股票型,2.94,0.25y,价值平均法,87.94,18.03,2.634,66.7,37.09,5.93,45.6
002451,平安睿享文娱混合C,混合型-灵活,4.76,0.25y,价值平均法,81.33,13.75,3.813,66.7,34.66,-2.58,45.59
012552,天弘芯片产业ETF联接A,指数型-股票,2.49,0.25y,价值平均法,85.34,14.15,2.915,66.7,36.14,5.6,45.59
021607,南方上证科创板芯片ETF发起联接A,指数型-股票,3.04,0.25y,价值平均法,92.86,13.77,3.211,33.3,38.88,3.66,45.57
213003,宝盈策略增长混合,混合型-偏股,15.02,0.25y,价值平均法,80.93,9.04,3.688,66.7,34.51,-5.58,45.45
021893,易方达半导体设备ETF联接A,指数型-股票,5.04,0.25y,价值平均法,92.96,14.54,3.202,33.3,38.91,2.3,45.38
001040,新华策略精选股票A,股票型,7.85,0.25y,价值平均法,84.6,16.61,3.447,66.7,35.87,-5.51,45.37
018412,易方达芯片ETF联接C,指数型-股票,4.69,0.25y,价值平均法,84.65,14.18,2.909,66.7,35.88,5.61,45.32
018495,融通产业趋势臻选股票C,股票型,15.45,0.25y,价值平均法,82.48,8.75,3.476,66.7,35.08,-8.18,45.3
021894,易方达半导体设备ETF联接C,指数型-股票,17.14,0.25y,价值平均法,92.76,14.56,3.194,33.3,38.84,2.33,45.29
009808,易方达创新成长混合,混合型-偏股,25.31,0.25y,价值平均法,81.53,11.23,3.67,66.7,34.73,-5.98,45.24
519158,新华趋势领航混合,混合型-偏股,4.38,0.25y,价值平均法,84.43,17.04,3.419,66.7,35.81,-5.64,45.19
005251,银华多元动力灵活配置混合,混合型-灵活,2.46,0.25y,价值平均法,80.6,11.05,3.529,66.7,34.39,-0.43,45.12
161606,融通行业景气混合A,混合型-灵活,10.26,0.25y,价值平均法,88.4,8.8,3.735,33.3,37.26,-5.56,45.06
019633,国泰半导体设备ETF联接C,指数型-股票,10.58,0.25y,价值平均法,91.97,14.36,3.21,33.3,38.55,2.02,45.03
539002,建信新兴市场混合(QDII)A,QDII-混合偏股,11.2,0.25y,价值平均法,89.21,9.42,3.474,33.3,37.55,-1.47,44.99
015968,永赢半导体产业智选混合发起C,混合型-偏股,37.51,0.25y,价值平均法,81.83,13.61,3.135,66.7,34.85,6.1,44.96
020315,嘉实前沿科技沪港深股票C,股票型,5.7,0.25y,价值平均法,81.12,9.17,3.139,66.7,34.58,2.74,44.95
009277,融通行业景气混合C,混合型-灵活,2.6,0.25y,价值平均法,88.1,8.81,3.726,33.3,37.15,-5.52,44.93
020476,泰康半导体量化选股股票发起式A,股票型,3.75,0.25y,价值平均法,83.98,15.28,2.848,66.7,35.64,5.52,44.83
013446,东财中证芯片ETF发起式联接C,指数型-股票,2.04,0.25y,价值平均法,83.51,14.26,2.843,66.7,35.47,5.82,44.76
010013,易方达信息行业精选股票A,股票型,28.87,0.25y,价值平均法,86.32,9.46,3.979,33.3,36.5,-5.85,44.73
159732,消费电子ETF华夏,指数型-股票,16.21,0.25y,价值平均法,79.95,11.37,3.419,66.7,34.15,1.22,44.73
516350,芯片ETF易方达,指数型-股票,13.76,0.25y,价值平均法,91.69,14.83,2.923,33.3,38.45,6.34,44.6
019018,易方达信息产业混合C,混合型-偏股,22.67,0.25y,价值平均法,85.45,9.22,4.023,33.3,36.18,-5.76,44.57
010392,易方达战略新兴产业股票C,股票型,21.12,0.25y,价值平均法,88.12,11.25,3.704,33.3,37.16,-4.54,44.54
008887,华夏国证半导体芯片ETF联接A,指数型-股票,34.56,0.25y,价值平均法,83.03,15.47,2.791,66.7,35.29,6.57,44.44
000411,景顺长城优质成长股票A,股票型,12.81,0.25y,价值平均法,77.2,6.94,3.593,66.7,33.12,-4.77,44.42
007300,国联安中证半导体ETF联接A,指数型-股票,11.63,0.25y,价值平均法,81.94,13.81,2.918,66.7,34.89,4.71,44.3
021500,景顺长城优质成长股票C,股票型,9.11,0.25y,价值平均法,76.89,6.98,3.584,66.7,33.0,-4.73,44.27
159546,集成电路ETF国泰,指数型-股票,2.72,0.25y,价值平均法,83.71,15.6,2.631,66.7,35.54,6.35,44.25
007301,国联安中证半导体ETF联接C,指数型-股票,20.13,0.25y,价值平均法,81.79,13.82,2.912,66.7,34.83,4.73,44.23
018993,中欧数字经济混合发起A,混合型-偏股,43.96,0.25y,价值平均法,77.84,9.4,3.625,66.7,33.36,-4.11,44.22
016485,中欧成长先锋混合A,混合型-偏股,3.73,0.25y,价值平均法,65.03,5.41,4.077,100.0,28.46,-11.51,44.21
014418,西部利得CES芯片指数增强A,指数型-股票,3.33,0.25y,价值平均法,82.04,15.38,2.852,66.7,34.92,6.01,44.18
012629,广发国证半导体芯片ETF联接A,指数型-股票,6.41,0.25y,价值平均法,82.3,15.42,2.788,66.7,35.02,6.51,44.16
012697,同泰数字经济股票C,股票型,2.07,0.25y,价值平均法,79.43,12.35,3.461,66.7,33.95,-2.94,44.12
000354,长盛城镇化主题混合A,混合型-偏股,2.51,0.25y,价值平均法,82.39,12.54,3.052,66.7,35.05,-3.72,44.08
012630,广发国证半导体芯片ETF联接C,指数型-股票,9.95,0.25y,价值平均法,82.13,15.44,2.779,66.7,34.96,6.55,44.08
014419,西部利得CES芯片指数增强C,指数型-股票,4.64,0.25y,价值平均法,81.79,15.41,2.842,66.7,34.83,6.04,44.07
519087,新华优选分红混合A,混合型-灵活,10.1,0.25y,价值平均法,80.14,14.28,3.569,66.7,34.22,-6.9,44.07
018994,中欧数字经济混合发起C,混合型-偏股,38.86,0.25y,价值平均法,77.52,9.43,3.609,66.7,33.23,-4.04,44.06
014639,兴全合衡三年持有混合A,混合型-偏股,23.59,0.25y,价值平均法,70.6,5.52,4.157,66.7,30.61,-3.01,44.03
012969,鹏华国证半导体芯片ETF联接A,指数型-股票,2.13,0.25y,价值平均法,81.9,15.39,2.784,66.7,34.87,6.52,44.01
014292,嘉实产业领先混合A,混合型-偏股,6.63,0.25y,价值平均法,77.17,9.41,3.718,66.7,33.11,-6.25,43.99
016486,中欧成长先锋混合C,混合型-偏股,4.85,0.25y,价值平均法,64.59,5.43,4.053,100.0,28.29,-11.41,43.98
021842,国富全球科技互联混合(QDII)人民币C,QDII-混合偏股,9.93,0.25y,价值平均法,81.18,14.02,3.073,66.7,34.6,0.42,43.97
012970,鹏华国证半导体芯片ETF联接C,指数型-股票,9.4,0.25y,价值平均法,81.77,15.4,2.778,66.7,34.82,6.53,43.95
001103,前海开源工业革命4.0混合,混合型-灵活,2.73,0.25y,价值平均法,72.43,10.13,4.323,66.7,31.31,-3.34,43.92
018933,长盛城镇化主题混合C,混合型-偏股,2.28,0.25y,价值平均法,82.01,12.57,3.039,66.7,34.91,-3.67,43.91
159560,芯片ETF景顺,指数型-股票,3.11,0.25y,价值平均法,89.94,14.83,2.891,33.3,37.82,6.34,43.88
011144,华安汇宏精选混合A,混合型-偏股,22.12,0.25y,价值平均法,83.52,18.78,2.558,66.7,35.47,6.53,43.84
009914,富国成长动力混合A,混合型-偏股,6.64,0.25y,价值平均法,72.59,5.74,3.899,66.7,31.37,-6.08,43.74
110015,易方达行业领先混合,混合型-偏股,10.54,0.25y,价值平均法,73.74,7.86,4.017,66.7,31.81,-7.16,43.68
011145,华安汇宏精选混合C,混合型-偏股,16.36,0.25y,价值平均法,83.14,18.81,2.545,66.7,35.33,6.57,43.67
000698,宝盈科技30混合,混合型-灵活,13.38,0.25y,价值平均法,76.98,9.15,3.549,66.7,33.04,-5.06,43.66
001036,嘉实企业变革股票,股票型,3.09,0.25y,价值平均法,76.84,12.89,3.554,66.7,32.98,0.14,43.66
008087,华夏中证5G通信主题ETF联接C,指数型-股票,23.25,0.25y,价值平均法,81.05,5.56,3.895,33.3,34.56,-7.15,43.63
001749,招商中国机遇股票A,股票型,2.5,0.25y,价值平均法,79.08,15.57,3.332,66.7,33.82,-1.28,43.57
001188,鹏华改革红利股票,股票型,2.26,0.25y,价值平均法,83.28,9.68,3.665,33.3,35.38,1.58,43.52
002910,易方达供给改革混合,混合型-灵活,53.52,0.25y,价值平均法,79.48,15.51,3.265,66.7,33.97,-2.24,43.45
540010,汇丰晋信科技先锋股票,股票型,8.08,0.25y,价值平均法,70.38,8.13,3.1,100.0,30.53,-7.09,43.41
008281,国泰CES半导体芯片行业ETF联接A,指数型-股票,14.01,0.25y,价值平均法,80.07,14.45,2.805,66.7,34.19,5.63,43.38
008282,国泰CES半导体芯片行业ETF联接C,指数型-股票,19.86,0.25y,价值平均法,79.89,14.47,2.798,66.7,34.12,5.66,43.3
001313,摩根智慧互联股票A,股票型,5.75,0.25y,价值平均法,68.52,6.93,4.554,66.7,29.81,-7.62,43.25
159997,电子ETF天弘,指数型-股票,11.29,0.25y,价值平均法,77.55,12.73,3.195,66.7,33.25,2.31,43.25
014319,德邦半导体产业混合发起式A,混合型-偏股,8.71,0.25y,价值平均法,80.54,15.55,2.862,66.7,34.37,1.62,43.21
011186,信澳至诚精选混合A,混合型-偏股,3.77,0.25y,价值平均法,82.84,17.21,2.261,66.7,35.22,8.51,43.13
014320,德邦半导体产业混合发起式C,混合型-偏股,33.99,0.25y,价值平均法,80.3,15.58,2.853,66.7,34.28,1.66,43.1
010524,银华中证5G通信主题ETF联接C,指数型-股票,9.36,0.25y,价值平均法,79.92,5.78,3.851,33.3,34.13,-6.7,43.03
630001,华商领先企业混合,混合型-灵活,9.61,0.25y,价值平均法,78.87,12.34,2.816,66.7,33.74,4.33,43.03
501082,博时科创主题灵活配置混合(LOF)A,混合型-灵活,3.86,0.25y,价值平均法,78.57,14.32,3.141,66.7,33.63,-1.27,42.99
006533,易方达科融混合,混合型-偏股,77.66,0.25y,价值平均法,54.93,3.97,4.731,100.0,24.47,-9.65,42.85
001412,德邦鑫星价值灵活配置混合A,混合型-灵活,18.53,0.25y,价值平均法,78.6,11.01,3.069,66.7,33.64,-4.4,42.84
007340,南方科技创新混合A,混合型-偏股,12.15,0.25y,价值平均法,79.96,10.68,4.181,33.3,34.15,-4.26,42.84
002112,德邦鑫星价值灵活配置混合C,混合型-灵活,68.61,0.25y,价值平均法,78.54,11.02,3.068,66.7,33.62,-4.39,42.82
017551,南方景气前瞻混合A,混合型-偏股,9.94,0.25y,价值平均法,67.65,7.21,4.485,66.7,29.48,-7.12,42.72
006615,工银战略新兴产业混合A,混合型-偏股,4.1,0.25y,价值平均法,77.94,10.6,3.187,66.7,33.39,-7.6,42.63
015692,富国通胀通缩主题轮动混合C,混合型-偏股,7.39,0.25y,价值平均法,68.46,5.74,4.099,66.7,29.79,-6.77,42.59
001416,嘉实事件驱动股票,股票型,8.0,0.25y,价值平均法,75.85,11.82,3.431,66.7,32.61,-5.22,42.56
959991,兴证资管金麒麟领先优势一年持有期混合A,混合型-偏股,3.23,0.25y,价值平均法,70.01,6.61,3.995,66.7,30.39,-7.45,42.53
002560,诺安和鑫混合A,混合型-灵活,20.53,0.25y,价值平均法,71.5,10.75,3.799,66.7,30.96,-0.01,42.52
002450,平安睿享文娱混合A,混合型-灵活,10.15,0.25y,价值平均法,81.84,13.72,3.837,33.3,34.85,-2.65,42.49
010361,嘉实品质优选股票A,股票型,14.15,0.25y,价值平均法,76.48,11.2,3.083,66.7,32.85,-0.49,42.46
630010,华商价值精选混合,混合型-偏股,3.4,0.25y,价值平均法,74.87,12.58,3.373,66.7,32.24,-0.48,42.45
006751,富国互联科技股票A,股票型,30.7,0.25y,价值平均法,72.47,6.58,3.748,66.7,31.33,-11.77,42.43
006154,华安制造先锋混合A,混合型-偏股,6.09,0.25y,价值平均法,71.81,13.94,3.875,66.7,31.08,-1.08,42.41
001042,华夏领先股票,股票型,8.31,0.25y,价值平均法,74.0,14.01,3.424,66.7,31.91,1.18,42.3
001227,中邮信息产业灵活配置混合A,混合型-灵活,8.42,0.25y,价值平均法,70.37,8.33,3.939,66.7,30.53,-5.44,42.29
011126,富国互联科技股票C,股票型,9.64,0.25y,价值平均法,72.1,6.6,3.733,66.7,31.19,-11.69,42.25
012553,天弘芯片产业ETF联接C,指数型-股票,7.4,0.25y,价值平均法,85.22,14.16,2.909,33.3,36.1,5.62,42.2
050009,博时新兴成长混合,混合型-偏股,25.34,0.25y,价值平均法,82.1,10.87,3.634,33.3,34.94,-4.92,42.17
009891,融通产业趋势臻选股票A,股票型,22.99,0.25y,价值平均法,82.89,8.73,3.49,33.3,35.24,-8.24,42.14
018411,易方达芯片ETF联接A,指数型-股票,2.79,0.25y,价值平均法,84.84,14.16,2.917,33.3,35.96,5.59,42.07
007120,睿远成长价值混合C,混合型-偏股,16.56,0.25y,价值平均法,60.67,6.97,3.936,100.0,26.75,-8.22,41.99
015967,永赢半导体产业智选混合发起A,混合型-偏股,12.48,0.25y,价值平均法,82.08,13.58,3.147,33.3,34.94,6.06,41.74
050004,博时精选混合A,混合型-偏股,16.96,0.25y,价值平均法,54.67,4.3,4.277,100.0,24.36,-7.49,41.62
001239,长盛国企改革混合,混合型-灵活,4.91,0.25y,价值平均法,72.08,13.06,3.565,66.7,31.18,-3.74,41.54
014727,易方达成长动力混合A,混合型-偏股,20.92,0.25y,价值平均法,52.0,4.13,4.693,100.0,23.29,-9.55,41.5
588780,科创芯片设计ETF国联安,指数型-股票,8.47,0.25y,价值平均法,77.9,15.57,2.393,66.7,33.38,5.39,41.46
001617,天弘中证电子ETF联接A,指数型-股票,3.13,0.25y,价值平均法,72.36,12.12,3.198,66.7,31.29,1.88,41.37
377240,摩根新兴动力混合A,混合型-偏股,81.13,0.25y,价值平均法,64.76,5.7,4.256,66.7,28.36,-8.86,41.36
014728,易方达成长动力混合C,混合型-偏股,13.7,0.25y,价值平均法,51.75,4.14,4.673,100.0,23.19,-9.49,41.35
018956,中航机遇领航混合发起A,混合型-偏股,26.99,0.25y,价值平均法,73.94,9.24,3.156,66.7,31.88,-6.89,41.35
007346,易方达科技创新混合A,混合型-偏股,21.08,0.25y,价值平均法,69.39,8.67,3.797,66.7,30.15,-7.07,41.34
001618,天弘中证电子ETF联接C,指数型-股票,5.22,0.25y,价值平均法,72.25,12.14,3.193,66.7,31.24,1.9,41.32
001361,景顺长城中证科技传媒通信150ETF联接A,指数型-股票,3.58,0.25y,价值平均法,71.05,10.34,3.401,66.7,30.79,-1.11,41.3
014642,摩根新兴动力混合C,混合型-偏股,24.65,0.25y,价值平均法,64.46,5.71,4.24,66.7,28.24,-8.82,41.21
018957,中航机遇领航混合发起C,混合型-偏股,94.68,0.25y,价值平均法,73.59,9.26,3.143,66.7,31.75,-6.82,41.19
001224,中邮新思路灵活配置混合A,混合型-灵活,10.04,0.25y,价值平均法,70.34,9.72,3.512,66.7,30.51,-3.54,41.16
000404,易方达新兴成长灵活配置,混合型-灵活,35.1,0.25y,价值平均法,67.69,8.65,3.987,66.7,29.5,-7.78,41.12
050022,博时回报混合,混合型-灵活,4.67,0.25y,价值平均法,70.18,8.27,3.33,66.7,30.45,-1.45,41.11
006887,诺德新生活混合A,混合型-偏股,6.96,0.25y,价值平均法,71.2,8.44,3.376,66.7,30.84,-6.27,41.09
019447,华夏全球科技先锋混合(QDII)A(美元现汇),QDII-混合偏股,33.0,0.25y,价值平均法,74.33,13.23,3.016,66.7,32.03,-2.71,41.08
019448,华夏全球科技先锋混合(QDII)A(美元现钞),QDII-混合偏股,33.0,0.25y,价值平均法,74.33,13.23,3.016,66.7,32.03,-2.71,41.08
481001,工银核心价值混合A,混合型-偏股,43.43,0.25y,价值平均法,65.05,7.37,4.187,66.7,28.47,-5.92,41.08
519698,交银先锋混合A,混合型-偏股,5.61,0.25y,价值平均法,70.94,11.43,3.325,66.7,30.74,-0.23,41.03
008888,华夏国证半导体芯片ETF联接C,指数型-股票,89.19,0.25y,价值平均法,82.86,15.49,2.784,33.3,35.23,6.6,41.02
481010,工银中小盘混合,混合型-偏股,10.23,0.25y,价值平均法,70.32,12.38,3.609,66.7,30.51,-4.42,41.0
009063,财通智慧成长混合C,混合型-偏股,2.71,0.25y,价值平均法,71.76,11.73,3.343,66.7,31.06,-3.89,40.98
021662,国富亚洲机会股票(QDII)C,QDII-普通股票,12.49,0.25y,价值平均法,74.35,13.86,2.768,66.7,32.04,2.72,40.96
588390,科创创业ETF博时,指数型-股票,2.06,0.25y,价值平均法,66.79,6.54,3.66,66.7,29.15,-2.86,40.95
110005,易方达积极成长混合,混合型-偏股,37.8,0.25y,价值平均法,71.04,12.37,3.397,66.7,30.78,-2.51,40.92
588350,科创创业50ETF鹏扬,指数型-股票,12.5,0.25y,价值平均法,66.67,6.51,3.638,66.7,29.1,-2.91,40.86
002980,华夏创新前沿股票A,股票型,22.8,0.25y,价值平均法,65.07,5.8,3.827,66.7,28.48,-4.14,40.84
005299,万家成长优选混合A,混合型-灵活,6.38,0.25y,价值平均法,72.87,15.55,2.981,66.7,31.48,2.42,40.81
